Category,Name,Final_price,Regular_price,Discount_percent,Installment,Cross_border,Sponsor,Reviews,Rating,Rating_by_stars,Url,Image_url
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Dell Vostro V3578 NGMPF11 Core i7-8550U/Win10 (15.6 inch) - Black - Hàng Chính Hãng,19559000,21090000,7,YES,NO,NO,1,40,2.0,https://tiki.vn/laptop-dell-vostro-v3578-ngmpf11-core-i7-8550u-win10-15-6-inch-black-hang-chinh-hang-p2122775.html?spid=2148089&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/da/28/56/e8c4f22b1060cb59a20d20539f68e8e4.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 348 G7 9PH09PA (Core i7-10510U/ 8GB DDR4 2666MHz/ 256GB M.2 PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,17759000,17990000,1,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-348-g7-9ph09pa-core-i7-10510u-8gb-ddr4-2666mhz-256gb-m-2-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p57767919.html?spid=57767920&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/de/c3/e1/2b6e0c70a9580956150f1c348e60e8fa.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 15s-du0038TX 6ZF72PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 HD) - Hàng Chính Hãng,13969000,15490000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-15s-du0038tx-6zf72pa-core-i5-8265u-mx130-2gb-win10-15-6-hd-hang-chinh-hang-p32347383.html?spid=32347385&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2a/19/f6/64896caaa8600f26721e533f0183cd42.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 348 G7 9PH13PA (Core i7-10510U/ 8GB DDR4 2666MHz/ 256GB PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,18179000,19490000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-348-g7-9ph13pa-core-i7-10510u-8gb-ddr4-2666mhz-256gb-pcie-nvme-14-fhd-win10-hang-chinh-hang-p49347474.html?spid=49347475&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ca/8e/19/25826cd7698df459bc701157195e7d27.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus X409FA-EK469T (Core i3-8145U/ 4G/ 256GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng,10490000,11499000,9,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-x409fa-ek469t-core-i3-8145u-4g-256gb-ssd-14-fhd-win-10-hang-chinh-hang-p55880873.html?spid=58615045&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f8/b0/95/38a6a028c04eff3ed7d27cf4f648f768.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Swift 3 SF314-56-50AZ NX.H4CSV.008 Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,15939000,18990000,16,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-3-sf314-56-50az-nx-h4csv-008-core-i5-8265u-win10-14-fhd-ips-hang-chinh-hang-p32349898.html?spid=32349899&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1b/22/11/26c4e043d7d5caf71a653d4eee9fa5cd.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus Vivobook S15 S530UA-BQ135T Core i3-8130U/Win 10 (15.6,12139000,13990000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s15-s530ua-bq135t-core-i3-8130u-win-10-15-6-fhd-hang-chinh-hang-p7093043.html?spid=7093045&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/61/de/5a/d871f10eb84e8ed1cfbdd6ef69307f95.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron N3593D (Core i5-1035G1/ 4GB/ 512GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,15109000,16990000,11,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-n3593d-core-i5-1035g1-4gb-512gb-ssd-15-6-fhd-win10-hang-chinh-hang-p55707601.html?spid=55707602&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fb/93/56/46f59e60abeed708e2c3aaefbf61e72a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 430 G6 6FG88PA Core i7-8565U/ Dos (13.3,19839000,22990000,14,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-430-g6-6fg88pa-core-i7-8565u-dos-13-3-fhd-hang-chinh-hang-p14011561.html?spid=14011562&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1b/c6/34/5362190d4d1f0fc76ed56b40babdd877.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop HP Probook 430 G4 Z6T08PA - Core i5-7200U / Win10 (13.3inch) - Bạc - Hàng Chính Hãng,14229000,17190000,17,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-430-g4-z6t08pa-core-i5-7200u-win10-13-3inch-bac-hang-chinh-hang-p628778.html?spid=628844&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u4064.d20170428.t113723.966781.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Envy 13-ba0046TU 171M7PA (Core i5-1035G4/ 8GB DDR4 2666Mhz/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Windows 10 Home + Office) - Hàng Chính Hãng,22119000,22990000,4,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-envy-13-ba0046tu-171m7pa-core-i5-1035g4-8gb-ddr4-2666mhz-512gb-pcie-nvme-13-3-fhd-ips-windows-10-home-office-hang-chinh-hang-p58388704.html?spid=58388705&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/07/99/fe/8f80d3ba6f889f9d3e396e988e1c9292.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Macbook,Apple Macbook Air 2017 13.3 Inch Core i7/ 8GB/ 128GB (Z0UU3) - Hàng Chính Hãng,25990000,27990000,7,NO,NO,NO,2,90,4.5,https://tiki.vn/apple-macbook-air-2017-13-3-inch-core-i7-8gb-128gb-z0uu3-hang-chinh-hang-p15345446.html?spid=58579711&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/87/c5/49/c7e177b38105df86032649db52d54b8e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Swift 7 SF714-52T-710F NX.HB4SV.002 (Core i7-8500Y/ 16GB/ 512GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,47549000,49990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-7-sf714-52t-710f-nx-hb4sv-002-core-i7-8500y-16gb-512gb-ssd-14-fhd-win10-hang-chinh-hang-p45067982.html?spid=45067984&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/19/21/3d/1d3d4cb8ca415af8e3ec4f310ac58307.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop ASUS F560UD-BQ055T. Intel Core I5 8250 (15.6 inch) - Hàng Chính Hãng,16490000,17990000,8,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-f560ud-bq055t-intel-core-i5-8250-15-6-inch-hang-chinh-hang-p12136177.html?spid=12136182&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/85/a9/0a/1cca338a7fbb7014f3e6f180b326723b.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Vostro 5581 70175955 S1 I5 8GB 1TB 128SSD 15.6,17520000,21000000,17,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-5581-70175955-s1-i5-8gb-1tb-128ssd-15-6-fhd-finger-w10-urban-gray-hang-chinh-hang-p19258115.html?spid=19258116&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/55/f4/97/2e2f2a95f245f68957b550bf2c403ffa.png
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Nitro 5 AN515-55-58A7 NH.Q7RSV.002 (Core i5-10300H/ 8GB DDR4 2933MHz/ GTX 1650 4GB GDDR6/ 512GB SSD M.2 NVMe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,21769000,23490000,7,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-nitro-5-an515-55-58a7-nh-q7rsv-002-core-i5-10300h-8gb-ddr4-2933mhz-gtx-1650-4gb-gddr6-512gb-ssd-m-2-nvme-15-6-fhd-ips-win10-hang-chinh-hang-p58388700.html?spid=58388701&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/88/5a/5a/89f0beb863cee865119faea946f7a1cc.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 440 G7 9MV53PA (Core i5-10210U/ 4GB DDR4 2666MHz/ 512GB SSD M.2 PCIe/ 14 FHD/ Dos) - Hàng Chính Hãng,17339000,18990000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-440-g7-9mv53pa-core-i5-10210u-4gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-14-fhd-dos-hang-chinh-hang-p50255176.html?spid=50255177&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/2c/93/a000848dc576ae1373d53a9c6299d58c.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop HP Probook 450 G5 2ZD47PA Core i5-8250U/Free Dos (15.6 inch) - Bạc - Hàng Chính Hãng,16190000,18690000,13,NO,NO,NO,2,80,4.0,https://tiki.vn/laptop-hp-probook-450-g5-2zd47pa-core-i5-8250u-free-dos-15-6-inch-bac-hang-chinh-hang-p2074761.html?spid=20064817&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6a/79/dd/c5d4232c0772c96ff2f1b609a25f1286.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 440 G6 5YM73PA Core i7-8565U/Dos (14,17969000,23990000,25,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-440-g6-5ym73pa-core-i7-8565u-dos-14-fhd-hang-chinh-hang-p13947743.html?spid=13947744&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f3/9f/08/8e0b38e0d428b2de8306cb19e419fb69.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 15s-fq1107TU 193Q3PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD M.2 NVMe/ 15.6 SVA/ Win10) - Hàng Chính Hãng,10229000,10990000,7,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-15s-fq1107tu-193q3pa-core-i3-1005g1-4gb-ddr4-2666mhz-256gb-ssd-m-2-nvme-15-6-sva-win10-hang-chinh-hang-p58388702.html?spid=58388703&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/18/b8/de3e6dd258a9b8e31c48fb5c3552e210.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 3593. Intel Core I5-1035G1 12G 512G W10 - Hàng Nhập Khẩu,16490000,18490000,11,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3593-intel-core-i5-1035g1-12g-512g-w10-hang-nhap-khau-p58068325.html?spid=58068326&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/76/ec/7e/910d103abd02860df2b2d3bb4840663e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Dell Vostro 3578 V3578C Core i5-8250U/ Dos (Black) - Hàng Chính Hãng,14390000,15990000,10,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-3578-v3578c-core-i5-8250u-dos-black-hang-chinh-hang-p2466679.html?spid=57043389&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/20/19/d2/2f8ddd6e788786eb38f05d02a9b25798.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 430 G6 5YN01PA Core i7-8565U/Dos (13.3 FHD) - Hàng Chính Hãng,19319000,22990000,16,YES,NO,NO,1,20,1.0,https://tiki.vn/laptop-hp-probook-430-g6-5yn01pa-core-i7-8565u-dos-13-3-fhd-hang-chinh-hang-p15073954.html?spid=15073955&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/05/a6/75/1aa76d6b8ee164043eec0cf68cbd0e31.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Dell Vostro 5581 70175955 Urban Grey Core i5-8265U 8GB 1T 15.6,16430000,17350000,5,NO,NO,NO,0,0,0.0,https://tiki.vn/dell-vostro-5581-70175955-urban-grey-core-i5-8265u-8gb-1t-15-6-fhd-win10-office-365-finger-hang-chinh-hang-p14294269.html?spid=14294270&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/56/ca/3784db434f4025aef73ed2faa0dbe4e4.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire 3 A315-54-368N NX.HM2SV.004 (Core i3-10110U/ 8GB DDR4 2133MHz/ 512GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng,11839000,12490000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-3-a315-54-368n-nx-hm2sv-004-core-i3-10110u-8gb-ddr4-2133mhz-512gb-ssd-m-2-pcie-15-6-fhd-win10-hang-chinh-hang-p43071456.html?spid=43071457&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/89/79/4c/be55e5f3552e5b69acf1455c0631da71.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Dell Vostro 5481 V4I5229W S I5 8265U 8GB 256GB 14,17520000,19500000,10,NO,NO,NO,0,0,0.0,https://tiki.vn/dell-vostro-5481-v4i5229w-s-i5-8265u-8gb-256gb-14-fhd-w10-urban-gray-hang-chinh-hang-p17978858.html?spid=17978859&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/08/ae/bd/08dbdd45fec8962d52d5bb3bc0d5ebbc.png
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 3480 N4I5107W (Core i5-8265U/ 4GB DDR4 2666MHz/ 1TB 5400rpm/ 14 HD/ Win10) - Hàng Chính Hãng,12790000,14490000,12,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3480-n4i5107w-core-i5-8265u-4gb-ddr4-2666mhz-1tb-5400rpm-14-hd-win10-hang-chinh-hang-p45267440.html?spid=48030672&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/04/6c/3f/215629a3ccba89413f96dd2917819809.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Dell Vostro 5481 V4I5229WS I5 8265U 8GB 256GB 14,17520000,19500000,10,NO,NO,NO,0,0,0.0,https://tiki.vn/dell-vostro-5481-v4i5229ws-i5-8265u-8gb-256gb-14-fhd-w10-urban-gray-hang-chinh-hang-p16877365.html?spid=16877381&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/08/ae/bd/ab31a6ebd61dcca78d2656667fc6636f.png
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 450 G6 6FG98PA Core i5-8265U/ MX130/ Dos (15.6,17289000,18990000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-450-g6-6fg98pa-core-i5-8265u-mx130-dos-15-6-fhd-hang-chinh-hang-p14011537.html?spid=14011538&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/02/3d/aa/ff52cb80f41d7a22ab88d226df8705bd.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop Asus Vivobook X509FJ-EJ125T i5-8265U/4GD4/1T5/15.6FHD/FP/BT5/2C32WHr/BẠC/W10SL/2GD5_MX230 - Hàng chính hãng,13990000,17000000,18,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-x509fj-ej125t-i5-8265u-4gd4-1t5-15-6fhd-fp-bt5-2c32whr-bac-w10sl-2gd5_mx230-hang-chinh-hang-p32154164.html?spid=32958868&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3b/95/4c/88f56cd3d969fd1dcf96740968c29ceb.png
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Acer Aspire A514-51-525E NX.H6VSV.002 Core i5-8250U/Free Dos (14,12089000,14990000,19,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-a514-51-525e-nx-h6vsv-002-core-i5-8250u-free-dos-14-fhd-hang-chinh-hang-p10267518.html?spid=10572243&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/7c/b3/2cbb29f706b8aa34e6db369d4229b887.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire 3 A315-23G-R33Y NX.HVSSV.001 (AMD R5 3500U/ 4GB DDR4/ 512GB PCIe NVMe/ 15 HFD/ Win10) - Hàng Chính Hãng,14389000,15990000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-3-a315-23g-r33y-nx-hvssv-001-amd-r5-3500u-4gb-ddr4-512gb-pcie-nvme-15-hfd-win10-hang-chinh-hang-p53827011.html?spid=53827012&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4b/e2/8a/a8ae03f3fa021ad86857c64d146f8485.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus ZenBook UX370UA-C4217TS Core i7-8550U / Win 10 13.3 inch - Hàng Chính Hãng,39139000,41990000,7,YES,NO,NO,1,100,5.0,https://tiki.vn/laptop-asus-zenbook-ux370ua-c4217ts-core-i7-8550u-win-10-13-3-inch-hang-chinh-hang-p1076984.html?spid=804445&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/71/7c/fa/0497c66dc9110f3618d9957e2dc4daca.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Acer Aspire E5-476-50SZ (NX.H33SV.001) Intel Core I5 8250U (14inch) - Hàng Chính Hãng,11090000,13990000,21,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-e5-476-50sz-nx-h33sv-001-intel-core-i5-8250u-14inch-hang-chinh-hang-p10124083.html?spid=10124086&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/61/13/66/9f1911cca4174d542bc1746c50d8e6b2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 450 G7 9GQ37PA (Core i3-10110U/ 4GB DDR4/ 256GB SSD/ 15.6 HD/ Win 10) - Hàng Chính Hãng,13139000,13990000,6,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-450-g7-9gq37pa-core-i3-10110u-4gb-ddr4-256gb-ssd-15-6-hd-win-10-hang-chinh-hang-p53728778.html?spid=53728779&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/65/3e/cdb5b203b1c2b70ef01cd85623e26222.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Acer Predator G3-572-79S6 NH.Q2BSV.002 Core i7-7700HQ/Free Dos (15.6 inch) - Black - Hàng Chính Hãng,30319000,31990000,5,YES,NO,NO,1,100,5.0,https://tiki.vn/laptop-acer-predator-g3-572-79s6-nh-q2bsv-002-core-i7-7700hq-free-dos-15-6-inch-black-hang-chinh-hang-p1574599.html?spid=1596009&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/05/f8/72/0191ecf33dcf656fcc416459ef24b090.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire 3 A315-54K-37B0 NX.HEESV.00D (Core i3-8130U/ 4GB RAM/ 256GB SSD/ 15 FHD/ Win 10) - Hàng Chính Hãng,10229000,10990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-3-a315-54k-37b0-nx-heesv-00d-core-i3-8130u-4gb-ram-256gb-ssd-15-fhd-win-10-hang-chinh-hang-p53827022.html?spid=53827024&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9f/ef/9c/037417fcd3ebe73c31fdefdd0a8de435.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop HP Pavilion  14 CE1018TU (5RL41PA). Intel Core I5 8265U (15.6inch) - Hàng Chính Hãng,13850000,16390000,15,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-pavilion-14-ce1018tu-5rl41pa-intel-core-i5-8265u-15-6inch-hang-chinh-hang-p21935894.html?spid=21935908&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7c/c0/99/c3b5dd24ccf246b9a5e7e28ea8a9a9d6.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Acer Swift SF114-32-P2SG NX.GZJSV.001 - Hàng chính hãng,9490000,10399000,9,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-sf114-32-p2sg-nx-gzjsv-001-hang-chinh-hang-p3749069.html?spid=58628761&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d4/43/58/9a1ea51a1a87ba7fdd9c50b0fb1e5ec7.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Vostro 3590 GRMGK3 (Core i5-10210U /8GB/ 256GB SSD/ 15.6 inch FHD/ Win 10) - Hàng Chính Hãng,14129000,15990000,12,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-3590-grmgk3-core-i5-10210u-8gb-256gb-ssd-15-6-inch-fhd-win-10-hang-chinh-hang-p58358522.html?spid=58358523&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2d/79/4f/f1e1829f1d31f5a7dbf93f5a68ac4932.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 250 G7 6MM08PA Core i5-8265U/ MX110/ Dos (15.6 FHD) - Hàng Chính Hãng,14229000,15990000,11,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-250-g7-6mm08pa-core-i5-8265u-mx110-dos-15-6-fhd-hang-chinh-hang-p22563604.html?spid=22563605&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b6/58/fb/eca4c0b70811155328cf3fc9a6224fd1.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron T7391A (Core i7-10510U/ 8GB RAM/ 512GB SSD/ 13.3 FHD Touch/ Win10) - Hàng Chính Hãng,28239000,29990000,6,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-t7391a-core-i7-10510u-8gb-ram-512gb-ssd-13-3-fhd-touch-win10-hang-chinh-hang-p53788972.html?spid=53788973&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0b/a8/19/73518ad8081908a80d7af2255e786d6e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,HP Elitebook 830 G5 I7-8550U 8GB 512SS 13.3FHD W10P Silver - Hàng nhập khẩu ,24730000,26990000,8,NO,NO,NO,0,0,0.0,https://tiki.vn/hp-elitebook-830-g5-i7-8650u-8gb-512ss-13-3fhd-w10p-silver-hang-nhap-khau-p25761732.html?spid=25761733&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d9/0b/da/9d15f1c4422db0a69a809cb0a9c4172e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop truyền thống,Laptop HP 15 BS768TX (3VM55PA). Intel Core i7 8550U - Hàng Chính Hãng ,15790000,16490000,4,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-15-bs768tx-3vm55pa-intel-core-i7-8550u-hang-chinh-hang-p21572593.html?spid=21572594&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7c/02/c1/492952e3fed4fc9526794bd63a561619.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Gaming,Laptop Gaming MSI GF63 Thin 9SC-071VN Core i5-9300H/GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,21559000,24990000,14,NO,NO,NO,3,86,4.3,https://tiki.vn/laptop-gaming-msi-gf63-thin-9sc-071vn-core-i5-9300h-gtx-1650-4gb-win10-15-6-fhd-ips-hang-chinh-hang-p15073962.html?spid=15073963&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/02/93/d1/7bb43f82c6fefa98f2aa9e15eaf2ee1b.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Vostro 3578 NGMPF22 Core i5-8250U/ Ubuntu (15 FHD) - Hàng Chính Hãng,12595000,13990000,10,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-3578-ngmpf22-core-i5-8250u-ubuntu-15-fhd-hang-chinh-hang-p19569302.html?spid=24477057&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/21/7e/da/b1b62b1d67da41b6fec7f8d2cc053cfc.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 3580-70198169. Intel Core I5-8265U / Dos - Hàng Chính Hãng  ,13690000,14990000,9,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3580-70198169-intel-core-i5-8265u-dos-hang-chinh-hang-p58358008.html?spid=58358009&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c9/a3/99/db0995eee9ec782fa13310cffff55fc9.jpg
